,fpr_logr,tpr_logr,thresholds_logr
577,0.02997613365155131,0.3890853966649823,0.02
578,0.02997613365155131,0.3911066195048004,0.02
579,0.030214797136038186,0.3911066195048004,0.02
580,0.030214797136038186,0.3916119252147549,0.02
581,0.03026252983293556,0.3916119252147549,0.02
582,0.03026252983293556,0.39211723092470946,0.02
583,0.030310262529832935,0.39211723092470946,0.02
584,0.030310262529832935,0.3931278423446185,0.02
585,0.03054892601431981,0.3931278423446185,0.02
586,0.03054892601431981,0.393633148054573,0.02
587,0.03064439140811456,0.393633148054573,0.02
588,0.03064439140811456,0.3956543708943911,0.02
589,0.03073985680190931,0.3956543708943911,0.02
590,0.03073985680190931,0.3976755937342092,0.02
591,0.03083532219570406,0.3976755937342092,0.02
592,0.03083532219570406,0.39818089944416374,0.02
593,0.03088305489260143,0.39818089944416374,0.02
594,0.03088305489260143,0.3991915108640728,0.02
595,0.031121718377088305,0.3991915108640728,0.02
596,0.031121718377088305,0.3996968165740273,0.02
597,0.03116945107398568,0.3996968165740273,0.02
598,0.03116945107398568,0.40020212228398183,0.02
599,0.031217183770883054,0.40020212228398183,0.02
600,0.031217183770883054,0.4017180394138454,0.02
601,0.031312649164677804,0.4017180394138454,0.02
602,0.031312649164677804,0.40373926225366347,0.02
603,0.031503579952267304,0.40373926225366347,0.02
604,0.031503579952267304,0.40424456796361796,0.02
605,0.03155131264916468,0.40424456796361796,0.02
606,0.03155131264916468,0.4067710965133906,0.02
607,0.03183770883054893,0.4067710965133906,0.02
608,0.03183770883054893,0.4072764022233451,0.02
609,0.03202863961813843,0.4072764022233451,0.02
610,0.03202863961813843,0.4087923193532087,0.02
611,0.032219570405727926,0.4087923193532087,0.02
612,0.032219570405727926,0.4092976250631632,0.02
613,0.032553699284009543,0.4092976250631632,0.02
614,0.032553699284009543,0.41030823648307224,0.02
615,0.03260143198090692,0.41030823648307224,0.02
616,0.03260143198090692,0.4108135421930268,0.02
617,0.03264916467780429,0.4108135421930268,0.02
618,0.03264916467780429,0.4113188479029813,0.02
619,0.03322195704057279,0.4113188479029813,0.02
620,0.03322195704057279,0.41232945932289033,0.02
621,0.033269689737470166,0.41232945932289033,0.02
622,0.033269689737470166,0.4128347650328449,0.02
623,0.033556085918854416,0.4128347650328449,0.02
624,0.033556085918854416,0.4133400707427994,0.02
625,0.03360381861575179,0.4133400707427994,0.02
626,0.03360381861575179,0.41384537645275393,0.02
627,0.03369928400954654,0.41384537645275393,0.02
628,0.03369928400954654,0.414855987872663,0.02
629,0.033842482100238665,0.414855987872663,0.02
630,0.033842482100238665,0.4153612935826175,0.02
631,0.03398568019093079,0.4153612935826175,0.02
632,0.03398568019093079,0.415866599292572,0.02
633,0.034033412887828164,0.415866599292572,0.02
634,0.034033412887828164,0.41687721071248107,0.02
635,0.03408114558472554,0.41687721071248107,0.02
636,0.03408114558472554,0.41738251642243557,0.02
637,0.03451073985680191,0.41738251642243557,0.02
638,0.03451073985680191,0.4178878221323901,0.02
639,0.034606205250596656,0.4178878221323901,0.02
640,0.034606205250596656,0.4183931278423446,0.02
641,0.034701670644391405,0.4183931278423446,0.02
642,0.034701670644391405,0.41889843355229917,0.02
643,0.03484486873508353,0.41889843355229917,0.02
644,0.03484486873508353,0.41940373926225366,0.02
645,0.03503579952267303,0.41940373926225366,0.02
646,0.03503579952267303,0.4199090449722082,0.02
647,0.035178997613365154,0.4199090449722082,0.02
648,0.035178997613365154,0.4204143506821627,0.02
649,0.03522673031026253,0.4204143506821627,0.02
650,0.03522673031026253,0.42091965639211726,0.02
651,0.03532219570405728,0.42091965639211726,0.02
652,0.03532219570405728,0.42142496210207175,0.02
653,0.0354653937947494,0.42142496210207175,0.02
654,0.0354653937947494,0.42193026781202625,0.02
655,0.03556085918854415,0.42193026781202625,0.02
656,0.03556085918854415,0.4224355735219808,0.02
657,0.0356563245823389,0.4224355735219808,0.02
658,0.0356563245823389,0.4229408792319353,0.02
659,0.03594272076372315,0.4229408792319353,0.02
660,0.03594272076372315,0.42395149065184434,0.02
661,0.0360381861575179,0.42395149065184434,0.02
662,0.0360381861575179,0.4249621020717534,0.02
663,0.036085918854415276,0.4249621020717534,0.02
664,0.036085918854415276,0.42546740778170794,0.02
665,0.03613365155131265,0.42546740778170794,0.02
666,0.03613365155131265,0.426478019201617,0.02
667,0.036181384248210026,0.426478019201617,0.02
668,0.036181384248210026,0.4269833249115715,0.02
669,0.036276849642004776,0.4269833249115715,0.02
670,0.036276849642004776,0.4284992420414351,0.02
671,0.0364200477326969,0.4284992420414351,0.02
672,0.0364200477326969,0.4290045477513896,0.02
673,0.036563245823389025,0.4290045477513896,0.02
674,0.036563245823389025,0.4295098534613441,0.02
675,0.03694510739856802,0.4295098534613441,0.02
676,0.03694510739856802,0.4315310763011622,0.02
677,0.037040572792362766,0.4315310763011622,0.02
678,0.037040572792362766,0.43304699343102576,0.02
679,0.03708830548926014,0.43304699343102576,0.02
680,0.03708830548926014,0.4340576048509348,0.02
681,0.037136038186157516,0.4340576048509348,0.02
682,0.037136038186157516,0.43456291056088936,0.02
683,0.03727923627684964,0.43456291056088936,0.02
684,0.03727923627684964,0.4355735219807984,0.02
685,0.037326968973747016,0.4355735219807984,0.02
686,0.037326968973747016,0.43658413340070745,0.02
687,0.037422434367541765,0.43658413340070745,0.02
688,0.037422434367541765,0.43708943911066195,0.02
689,0.03747016706443914,0.43708943911066195,0.02
690,0.03747016706443914,0.4375947448206165,0.02
691,0.03775656324582339,0.4375947448206165,0.02
692,0.03775656324582339,0.4386053562405255,0.02
693,0.037804295942720764,0.4386053562405255,0.02
694,0.037804295942720764,0.43911066195048004,0.02
695,0.037899761336515514,0.43911066195048004,0.02
696,0.037899761336515514,0.43961596766043454,0.02
697,0.037995226730310264,0.43961596766043454,0.02
698,0.037995226730310264,0.4406265790803436,0.02
699,0.03823389021479714,0.4406265790803436,0.02
700,0.03823389021479714,0.44113188479029813,0.02
701,0.03871121718377088,0.44113188479029813,0.02
702,0.03871121718377088,0.44163719050025263,0.02
703,0.03899761336515513,0.44163719050025263,0.02
704,0.03899761336515513,0.4421424962102072,0.02
705,0.03928400954653938,0.4421424962102072,0.02
706,0.03928400954653938,0.4426478019201617,0.02
707,0.03933174224343675,0.4426478019201617,0.02
708,0.03933174224343675,0.4431531076301162,0.02
709,0.03937947494033413,0.4431531076301162,0.02
710,0.03937947494033413,0.4441637190500253,0.02
711,0.0394272076372315,0.4441637190500253,0.02
712,0.0394272076372315,0.44466902475997977,0.02
713,0.03971360381861575,0.44466902475997977,0.02
714,0.03971360381861575,0.4451743304699343,0.02
715,0.039952267303102626,0.4451743304699343,0.02
716,0.039952267303102626,0.4456796361798888,0.02
717,0.040047732696897376,0.4456796361798888,0.02
718,0.040047732696897376,0.44618494188984337,0.02
719,0.040238663484486875,0.44618494188984337,0.02
720,0.040238663484486875,0.44669024759979786,0.02
721,0.04047732696897375,0.44669024759979786,0.02
722,0.04047732696897375,0.4471955533097524,0.02
723,0.040811455847255367,0.4471955533097524,0.02
724,0.040811455847255367,0.4477008590197069,0.02
725,0.04085918854415274,0.4477008590197069,0.02
726,0.04085918854415274,0.44820616472966146,0.02
727,0.04105011933174224,0.44820616472966146,0.02
728,0.04105011933174224,0.44871147043961596,0.02
729,0.04124105011933174,0.44871147043961596,0.02
730,0.04124105011933174,0.449722081859525,0.02
731,0.041288782816229115,0.449722081859525,0.02
732,0.041288782816229115,0.45022738756947955,0.02
733,0.041384248210023865,0.45022738756947955,0.02
734,0.041384248210023865,0.4512379989893886,0.02
735,0.041575178997613364,0.4512379989893886,0.02
736,0.041575178997613364,0.4517433046993431,0.02
737,0.04186157517899761,0.4517433046993431,0.02
738,0.04186157517899761,0.45224861040929765,0.02
739,0.04205250596658711,0.45224861040929765,0.02
740,0.04205250596658711,0.45275391611925214,0.02
741,0.04224343675417661,0.45275391611925214,0.02
742,0.04224343675417661,0.4532592218292067,0.02
743,0.04229116945107399,0.4532592218292067,0.02
744,0.04229116945107399,0.45426983324911574,0.02
745,0.04248210023866349,0.45426983324911574,0.02
746,0.04248210023866349,0.4552804446690248,0.02
747,0.04262529832935561,0.4552804446690248,0.02
748,0.04262529832935561,0.4573016675088428,0.02
749,0.042673031026252986,0.4573016675088428,0.02
750,0.042673031026252986,0.4578069732187974,0.02
751,0.04272076372315036,0.4578069732187974,0.02
752,0.04272076372315036,0.45831227892875187,0.02
753,0.04281622911694511,0.45831227892875187,0.02
754,0.04281622911694511,0.4593228903486609,0.02
755,0.04305489260143198,0.4593228903486609,0.02
756,0.04305489260143198,0.45982819605861547,0.02
757,0.04310262529832935,0.45982819605861547,0.02
758,0.04310262529832935,0.4608388074785245,0.02
759,0.04329355608591885,0.4608388074785245,0.02
760,0.04329355608591885,0.461344113188479,0.02
761,0.0433890214797136,0.461344113188479,0.02
762,0.0433890214797136,0.46235472460838806,0.02
763,0.043818615751789976,0.46235472460838806,0.02
764,0.043818615751789976,0.4628600303183426,0.02
765,0.044295942720763724,0.4628600303183426,0.02
766,0.044295942720763724,0.46437594744820615,0.02
767,0.044391408114558474,0.46437594744820615,0.02
768,0.044391408114558474,0.4648812531581607,0.02
769,0.0445346062052506,0.4648812531581607,0.02
770,0.0445346062052506,0.4653865588681152,0.02
771,0.044582338902147974,0.4653865588681152,0.02
772,0.044582338902147974,0.46589186457806975,0.02
773,0.04482100238663485,0.46589186457806975,0.02
774,0.04482100238663485,0.46639717028802424,0.02
775,0.04486873508353222,0.46639717028802424,0.02
776,0.04486873508353222,0.4669024759979788,0.02
777,0.0449164677804296,0.4669024759979788,0.02
778,0.0449164677804296,0.4674077817079333,0.02
779,0.04496420047732697,0.4674077817079333,0.02
780,0.04496420047732697,0.46791308741788784,0.02
781,0.045155131264916465,0.46791308741788784,0.02
782,0.045155131264916465,0.46841839312784234,0.02
783,0.045250596658711215,0.46841839312784234,0.02
784,0.045250596658711215,0.4689236988377969,0.02
785,0.04558472553699284,0.4689236988377969,0.02
786,0.04558472553699284,0.46993431025770593,0.02
787,0.04572792362768496,0.46993431025770593,0.02
788,0.04572792362768496,0.47043961596766043,0.02
789,0.04577565632458234,0.47043961596766043,0.02
790,0.04577565632458234,0.470944921677615,0.02
791,0.04582338902147971,0.470944921677615,0.02
792,0.04582338902147971,0.4714502273875695,0.02
793,0.04591885441527446,0.4714502273875695,0.02
794,0.04591885441527446,0.4729661445174331,0.02
795,0.04596658711217184,0.4729661445174331,0.02
796,0.04596658711217184,0.4744820616472966,0.02
797,0.04668257756563246,0.4744820616472966,0.02
798,0.04668257756563246,0.4749873673572511,0.02
799,0.04677804295942721,0.4749873673572511,0.02
800,0.04677804295942721,0.47549267306720566,0.02
801,0.04687350835322196,0.47549267306720566,0.02
802,0.04687350835322196,0.47599797877716016,0.02
803,0.047494033412887826,0.47599797877716016,0.02
804,0.047494033412887826,0.4770085901970692,0.02
805,0.047589498806682576,0.4770085901970692,0.02
806,0.047589498806682576,0.47751389590702376,0.02
807,0.04782816229116945,0.47751389590702376,0.02
808,0.04782816229116945,0.47801920161697825,0.02
809,0.0481145584725537,0.47801920161697825,0.02
810,0.0481145584725537,0.4785245073269328,0.02
811,0.048162291169451074,0.4785245073269328,0.02
812,0.048162291169451074,0.4790298130368873,0.02
813,0.04821002386634845,0.4790298130368873,0.02
814,0.04821002386634845,0.47953511874684185,0.02
815,0.0483054892601432,0.47953511874684185,0.02
816,0.0483054892601432,0.48004042445679634,0.02
817,0.048353221957040574,0.48004042445679634,0.02
818,0.048353221957040574,0.48206164729661444,0.02
819,0.04902147971360382,0.48206164729661444,0.02
820,0.04902147971360382,0.482566953006569,0.02
821,0.04911694510739857,0.482566953006569,0.02
822,0.04911694510739857,0.4830722587165235,0.02
823,0.04916467780429594,0.4830722587165235,0.02
824,0.04916467780429594,0.48357756442647803,0.02
825,0.049307875894988064,0.48357756442647803,0.02
826,0.049307875894988064,0.48408287013643253,0.02
827,0.049403341288782814,0.48408287013643253,0.02
828,0.049403341288782814,0.4850934815563416,0.02
829,0.04949880668257756,0.4850934815563416,0.02
830,0.04949880668257756,0.48559878726629613,0.02
831,0.04959427207637231,0.48559878726629613,0.02
832,0.04959427207637231,0.4866093986862052,0.02
833,0.04978520286396181,0.4866093986862052,0.02
834,0.04978520286396181,0.48711470439615967,0.02
835,0.05002386634844869,0.48711470439615967,0.02
836,0.05002386634844869,0.4876200101061142,0.02
837,0.05016706443914081,0.4876200101061142,0.02
838,0.05016706443914081,0.4881253158160687,0.02
839,0.05026252983293556,0.4881253158160687,0.02
840,0.05026252983293556,0.48913592723597776,0.02
841,0.05035799522673031,0.48913592723597776,0.02
842,0.05035799522673031,0.4896412329459323,0.02
843,0.05045346062052506,0.4896412329459323,0.02
844,0.05045346062052506,0.4901465386558868,0.02
845,0.05054892601431981,0.4901465386558868,0.02
846,0.05054892601431981,0.49065184436584136,0.02
847,0.0513126491646778,0.49065184436584136,0.02
848,0.0513126491646778,0.49115715007579586,0.02
849,0.051360381861575176,0.49115715007579586,0.02
850,0.051360381861575176,0.49166245578575035,0.02
851,0.051551312649164675,0.49166245578575035,0.02
852,0.051551312649164675,0.49317837291561395,0.02
853,0.051742243436754175,0.49317837291561395,0.02
854,0.051742243436754175,0.49368367862556845,0.02
855,0.05198090692124105,0.49368367862556845,0.02
856,0.05198090692124105,0.4946942900454775,0.02
857,0.05269689737470167,0.4946942900454775,0.02
858,0.05269689737470167,0.4962102071753411,0.02
859,0.05326968973747017,0.4962102071753411,0.02
860,0.05326968973747017,0.4967155128852956,0.02
861,0.05379474940334129,0.4967155128852956,0.02
862,0.05379474940334129,0.49722081859525014,0.02
863,0.05393794749403341,0.49722081859525014,0.02
864,0.05393794749403341,0.4982314300151592,0.02
865,0.053985680190930786,0.4982314300151592,0.02
866,0.053985680190930786,0.49924204143506823,0.02
867,0.05422434367541766,0.49924204143506823,0.02
868,0.05422434367541766,0.4997473471450227,0.02
869,0.054367541766109785,0.4997473471450227,0.02
870,0.054367541766109785,0.5002526528549772,0.02
871,0.05451073985680191,0.5002526528549772,0.02
872,0.05451073985680191,0.5022738756947953,0.02
873,0.05470167064439141,0.5022738756947953,0.02
874,0.05470167064439141,0.5027791814047499,0.02
875,0.054844868735083534,0.5027791814047499,0.02
876,0.054844868735083534,0.5032844871147044,0.02
877,0.05489260143198091,0.5032844871147044,0.02
878,0.05489260143198091,0.503789792824659,0.02
879,0.05508353221957041,0.503789792824659,0.02
880,0.05508353221957041,0.5053057099545225,0.02
881,0.05517899761336516,0.5053057099545225,0.02
882,0.05517899761336516,0.5058110156644771,0.02
883,0.05532219570405728,0.5058110156644771,0.02
884,0.05532219570405728,0.5073269327943406,0.02
885,0.05541766109785203,0.5073269327943406,0.02
886,0.05541766109785203,0.5088428499242041,0.02
887,0.0556563245823389,0.5088428499242041,0.02
888,0.0556563245823389,0.5098534613441131,0.02
889,0.055704057279236274,0.5098534613441131,0.02
890,0.055704057279236274,0.5108640727640222,0.02
891,0.0558472553699284,0.5108640727640222,0.02
892,0.0558472553699284,0.5118746841839312,0.02
893,0.05594272076372315,0.5118746841839312,0.02
894,0.05594272076372315,0.5123799898938858,0.02
895,0.05608591885441527,0.5123799898938858,0.02
896,0.05608591885441527,0.5128852956038403,0.02
897,0.05613365155131265,0.5128852956038403,0.02
898,0.05613365155131265,0.5133906013137949,0.02
899,0.05618138424821002,0.5133906013137949,0.02
900,0.05618138424821002,0.5138959070237493,0.02
901,0.0562291169451074,0.5138959070237493,0.02
902,0.0562291169451074,0.5144012127337039,0.02
903,0.05651551312649165,0.5144012127337039,0.02
904,0.05651551312649165,0.515411824153613,0.02
905,0.056897374701670646,0.515411824153613,0.02
906,0.056897374701670646,0.5159171298635674,0.02
907,0.05713603818615752,0.5159171298635674,0.02
908,0.05713603818615752,0.516422435573522,0.02
909,0.057183770883054895,0.516422435573522,0.02
910,0.057183770883054895,0.5169277412834765,0.02
911,0.05723150357995227,0.5169277412834765,0.02
912,0.05723150357995227,0.5174330469934311,0.02
913,0.057279236276849645,0.5174330469934311,0.02
914,0.057279236276849645,0.5179383527033855,0.02
915,0.057470167064439144,0.5179383527033855,0.02
916,0.057470167064439144,0.5184436584133401,0.02
917,0.05761336515513126,0.5184436584133401,0.02
918,0.05761336515513126,0.5189489641232946,0.02
919,0.05789976133651551,0.5189489641232946,0.02
920,0.05789976133651551,0.5194542698332492,0.02
921,0.058138424821002385,0.5194542698332492,0.02
922,0.058138424821002385,0.5199595755432036,0.02
923,0.05880668257756563,0.5199595755432036,0.02
924,0.05880668257756563,0.5204648812531582,0.02
925,0.05894988066825776,0.5204648812531582,0.02
926,0.05894988066825776,0.5209701869631127,0.02
927,0.05899761336515513,0.5209701869631127,0.02
928,0.05899761336515513,0.5214754926730673,0.02
929,0.05904534606205251,0.5214754926730673,0.02
930,0.05904534606205251,0.5224861040929762,0.02
931,0.05914081145584726,0.5224861040929762,0.02
932,0.05914081145584726,0.5229914098029308,0.02
933,0.05918854415274463,0.5229914098029308,0.02
934,0.05918854415274463,0.5250126326427489,0.02
935,0.05928400954653938,0.5250126326427489,0.02
936,0.05928400954653938,0.5255179383527034,0.02
937,0.05947494033412888,0.5255179383527034,0.02
938,0.05947494033412888,0.5260232440626579,0.02
939,0.059522673031026256,0.5260232440626579,0.02
940,0.059522673031026256,0.5265285497726124,0.02
941,0.0598090692124105,0.5265285497726124,0.02
942,0.0598090692124105,0.5275391611925214,0.02
943,0.05995226730310262,0.5275391611925214,0.02
944,0.05995226730310262,0.528044466902476,0.02
945,0.06014319809069212,0.528044466902476,0.02
946,0.06014319809069212,0.5285497726124305,0.02
947,0.0601909307875895,0.5285497726124305,0.02
948,0.0601909307875895,0.5295603840323395,0.02
949,0.06028639618138425,0.5295603840323395,0.02
950,0.06028639618138425,0.5300656897422941,0.02
951,0.060572792362768496,0.5300656897422941,0.02
952,0.060572792362768496,0.5305709954522486,0.02
953,0.060668257756563246,0.5305709954522486,0.02
954,0.060668257756563246,0.5315816068721576,0.02
955,0.060954653937947495,0.5315816068721576,0.02
956,0.060954653937947495,0.5320869125821122,0.02
957,0.06157517899761337,0.5320869125821122,0.02
958,0.06157517899761337,0.5325922182920667,0.02
959,0.06162291169451074,0.5325922182920667,0.02
960,0.06162291169451074,0.5330975240020213,0.02
961,0.062004773269689735,0.5330975240020213,0.02
962,0.062004773269689735,0.5336028297119757,0.02
963,0.06224343675417661,0.5336028297119757,0.02
964,0.06224343675417661,0.5341081354219303,0.02
965,0.06252983293556086,0.5341081354219303,0.02
966,0.06252983293556086,0.5346134411318848,0.02
967,0.06267303102625299,0.5346134411318848,0.02
968,0.06267303102625299,0.5351187468418394,0.02
969,0.06305489260143197,0.5351187468418394,0.02
970,0.06305489260143197,0.5361293582617483,0.02
971,0.06324582338902147,0.5361293582617483,0.02
972,0.06324582338902147,0.5371399696816574,0.02
973,0.0633890214797136,0.5371399696816574,0.02
974,0.0633890214797136,0.5376452753916119,0.02
975,0.06343675417661097,0.5376452753916119,0.02
976,0.06343675417661097,0.538655886811521,0.02
977,0.06353221957040572,0.538655886811521,0.02
978,0.06353221957040572,0.53966649823143,0.02
979,0.06362768496420047,0.53966649823143,0.02
980,0.06362768496420047,0.5401718039413845,0.02
981,0.0639618138424821,0.5401718039413845,0.02
982,0.0639618138424821,0.5406771096513391,0.02
983,0.06410501193317422,0.5406771096513391,0.02
984,0.06410501193317422,0.5416877210712481,0.02
985,0.06424821002386635,0.5416877210712481,0.02
986,0.06424821002386635,0.5432036382011117,0.02
987,0.06429594272076372,0.5432036382011117,0.02
988,0.06429594272076372,0.5437089439110662,0.02
989,0.06439140811455847,0.5437089439110662,0.02
990,0.06439140811455847,0.5442142496210207,0.02
991,0.0647255369928401,0.5442142496210207,0.02
992,0.0647255369928401,0.5447195553309753,0.02
993,0.06525059665871122,0.5447195553309753,0.02
994,0.06525059665871122,0.5452248610409297,0.02
995,0.06582338902147972,0.5452248610409297,0.02
996,0.06582338902147972,0.5457301667508843,0.02
997,0.06658711217183771,0.5457301667508843,0.02
998,0.06658711217183771,0.5462354724608388,0.02
999,0.06673031026252983,0.5462354724608388,0.02
1000,0.06673031026252983,0.5467407781707934,0.02
1001,0.06706443914081145,0.5467407781707934,0.02
1002,0.06706443914081145,0.5472460838807478,0.02
1003,0.0671599045346062,0.5472460838807478,0.02
1004,0.0671599045346062,0.5477513895907024,0.02
1005,0.06725536992840095,0.5477513895907024,0.02
1006,0.06725536992840095,0.5487620010106115,0.02
1007,0.06730310262529833,0.5487620010106115,0.02
1008,0.06730310262529833,0.5492673067205659,0.02
1009,0.0673508353221957,0.5492673067205659,0.02
1010,0.0673508353221957,0.5497726124305204,0.02
1011,0.0675417661097852,0.5497726124305204,0.02
1012,0.0675417661097852,0.5507832238504295,0.02
1013,0.06758949880668258,0.5507832238504295,0.02
1014,0.06758949880668258,0.551288529560384,0.02
1015,0.0677326968973747,0.551288529560384,0.02
1016,0.0677326968973747,0.5517938352703385,0.02
1017,0.06821002386634845,0.5517938352703385,0.02
1018,0.06821002386634845,0.5522991409802931,0.02
1019,0.0686873508353222,0.5522991409802931,0.02
1020,0.0686873508353222,0.5528044466902476,0.02
1021,0.06878281622911694,0.5528044466902476,0.02
1022,0.06878281622911694,0.5533097524002021,0.02
1023,0.0688782816229117,0.5533097524002021,0.02
1024,0.0688782816229117,0.5538150581101566,0.02
1025,0.06949880668257756,0.5538150581101566,0.02
1026,0.06949880668257756,0.5543203638201112,0.02
1027,0.06954653937947494,0.5543203638201112,0.02
1028,0.06954653937947494,0.5548256695300657,0.02
1029,0.06992840095465394,0.5548256695300657,0.02
1030,0.06992840095465394,0.5553309752400202,0.02
1031,0.07016706443914081,0.5553309752400202,0.02
1032,0.07016706443914081,0.5558362809499747,0.02
1033,0.07054892601431981,0.5558362809499747,0.02
1034,0.07054892601431981,0.5568468923698838,0.02
1035,0.07078758949880669,0.5568468923698838,0.02
1036,0.07078758949880669,0.5573521980798383,0.02
1037,0.07102625298329356,0.5573521980798383,0.02
1038,0.07102625298329356,0.5578575037897928,0.02
1039,0.07107398568019094,0.5578575037897928,0.02
1040,0.07107398568019094,0.5583628094997474,0.02
1041,0.07159904534606205,0.5583628094997474,0.02
1042,0.07159904534606205,0.5588681152097019,0.02
1043,0.07164677804295942,0.5588681152097019,0.02
1044,0.07164677804295942,0.5593734209196564,0.02
1045,0.07174224343675417,0.5593734209196564,0.02
1046,0.07174224343675417,0.56088933804952,0.02
1047,0.0720763723150358,0.56088933804952,0.02
1048,0.0720763723150358,0.561899949469429,0.02
1049,0.0722673031026253,0.561899949469429,0.02
1050,0.0722673031026253,0.5624052551793836,0.02
1051,0.07231503579952267,0.5624052551793836,0.02
1052,0.07231503579952267,0.562910560889338,0.02
1053,0.07236276849642005,0.562910560889338,0.02
1054,0.07236276849642005,0.5634158665992925,0.02
1055,0.0724582338902148,0.5634158665992925,0.02
1056,0.0724582338902148,0.5639211723092471,0.02
1057,0.07255369928400955,0.5639211723092471,0.02
1058,0.07255369928400955,0.5644264780192016,0.02
1059,0.07274463007159905,0.5644264780192016,0.02
1060,0.07274463007159905,0.5649317837291561,0.02
1061,0.07279236276849642,0.5649317837291561,0.02
1062,0.07279236276849642,0.5654370894391106,0.02
1063,0.0728400954653938,0.5654370894391106,0.02
1064,0.0728400954653938,0.5659423951490652,0.02
1065,0.07288782816229117,0.5659423951490652,0.02
1066,0.07288782816229117,0.5664477008590197,0.02
1067,0.07298329355608592,0.5664477008590197,0.02
1068,0.07298329355608592,0.5679636179888833,0.02
1069,0.07331742243436754,0.5679636179888833,0.02
1070,0.07331742243436754,0.5684689236988378,0.02
1071,0.07346062052505967,0.5684689236988378,0.02
1072,0.07346062052505967,0.5689742294087923,0.02
1073,0.07393794749403342,0.5689742294087923,0.02
1074,0.07393794749403342,0.5694795351187468,0.02
1075,0.07398568019093078,0.5694795351187468,0.02
1076,0.07398568019093078,0.5704901465386559,0.02
1077,0.07412887828162291,0.5704901465386559,0.02
1078,0.07412887828162291,0.5709954522486104,0.02
1079,0.07446300715990453,0.5709954522486104,0.02
1080,0.07446300715990453,0.5715007579585649,0.02
1081,0.07460620525059666,0.5715007579585649,0.02
1082,0.07460620525059666,0.572511369378474,0.02
1083,0.07479713603818616,0.572511369378474,0.02
1084,0.07479713603818616,0.5730166750884285,0.02
1085,0.07494033412887828,0.5730166750884285,0.02
1086,0.07494033412887828,0.573521980798383,0.02
1087,0.07513126491646778,0.573521980798383,0.02
1088,0.07513126491646778,0.5745325922182921,0.02
1089,0.07532219570405728,0.5745325922182921,0.02
1090,0.07532219570405728,0.5750378979282466,0.02
1091,0.0754653937947494,0.5750378979282466,0.02
1092,0.0754653937947494,0.5760485093481557,0.02
1093,0.07594272076372315,0.5760485093481557,0.02
1094,0.07594272076372315,0.5765538150581102,0.02
1095,0.07608591885441528,0.5765538150581102,0.02
1096,0.07608591885441528,0.5770591207680646,0.02
1097,0.07613365155131264,0.5770591207680646,0.02
1098,0.07613365155131264,0.5775644264780192,0.02
1099,0.07632458233890214,0.5775644264780192,0.02
1100,0.07632458233890214,0.5780697321879738,0.02
1101,0.07651551312649164,0.5780697321879738,0.02
1102,0.07651551312649164,0.5785750378979283,0.02
1103,0.07656324582338903,0.5785750378979283,0.02
1104,0.07656324582338903,0.5790803436078827,0.02
1105,0.07675417661097853,0.5790803436078827,0.02
1106,0.07675417661097853,0.5795856493178373,0.02
1107,0.07718377088305489,0.5795856493178373,0.02
1108,0.07718377088305489,0.5800909550277918,0.02
1109,0.07737470167064439,0.5800909550277918,0.02
1110,0.07737470167064439,0.5805962607377463,0.02
1111,0.07747016706443914,0.5805962607377463,0.02
1112,0.07747016706443914,0.5816068721576554,0.02
1113,0.0782816229116945,0.5816068721576554,0.02
1114,0.0782816229116945,0.5821121778676099,0.02
1115,0.07837708830548926,0.5821121778676099,0.02
1116,0.07837708830548926,0.5826174835775644,0.02
1117,0.07861575178997614,0.5826174835775644,0.02
1118,0.07861575178997614,0.5831227892875189,0.02
1119,0.07875894988066826,0.5831227892875189,0.02
1120,0.07875894988066826,0.5836280949974735,0.02
1121,0.07890214797136039,0.5836280949974735,0.02
1122,0.07890214797136039,0.584133400707428,0.02
1123,0.07899761336515514,0.584133400707428,0.02
1124,0.07899761336515514,0.5846387064173825,0.02
1125,0.0790453460620525,0.5846387064173825,0.02
1126,0.0790453460620525,0.585144012127337,0.02
1127,0.07914081145584725,0.585144012127337,0.02
1128,0.07914081145584725,0.5856493178372916,0.02
1129,0.079618138424821,0.5856493178372916,0.02
1130,0.079618138424821,0.5861546235472461,0.02
1131,0.07985680190930787,0.5861546235472461,0.02
1132,0.07985680190930787,0.5866599292572006,0.02
1133,0.08004773269689737,0.5866599292572006,0.02
1134,0.08004773269689737,0.5871652349671551,0.02
1135,0.08009546539379475,0.5871652349671551,0.02
1136,0.08009546539379475,0.5876705406771097,0.02
1137,0.080381861575179,0.5876705406771097,0.02
1138,0.080381861575179,0.5881758463870642,0.02
1139,0.08042959427207637,0.5881758463870642,0.02
1140,0.08042959427207637,0.5886811520970187,0.02
1141,0.08071599045346062,0.5886811520970187,0.02
1142,0.08071599045346062,0.5891864578069732,0.02
1143,0.080763723150358,0.5891864578069732,0.02
1144,0.080763723150358,0.5901970692268823,0.02
1145,0.08109785202863962,0.5901970692268823,0.02
1146,0.08109785202863962,0.5907023749368367,0.02
1147,0.081145584725537,0.5907023749368367,0.02
1148,0.081145584725537,0.5912076806467913,0.02
1149,0.08124105011933175,0.5912076806467913,0.02
1150,0.08124105011933175,0.5917129863567459,0.02
1151,0.08162291169451073,0.5917129863567459,0.02
1152,0.08162291169451073,0.5922182920667004,0.02
1153,0.08171837708830548,0.5922182920667004,0.02
1154,0.08171837708830548,0.5927235977766548,0.02
